// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無

//<2253> ロリコン
<2253> ロリコン

//<2254> メガネ仲間
<2254> メガネ仲間

//<2255> 暗算日本記録保持者
<2255> 暗算日本記録保持者

//<2256> 通り魔
<2256> 通り魔

//<2257> 記憶ナシ男
<2257> 記憶ナシ男

//<2258> 音速
<2258> 音速

//<2259> 無限
<2259> 無限

//<2260> エロ侍
<2260> エロ侍

//<2261> エロエロ団ナンバー１
<2261> エロエロ団ナンバー１

//<2262> ただのエロ少年
<2262> ただのエロ少年

//<2263> ユリブサイク
<2263> ユリブサイク

//<2264> ドピュッシー
<2264> ドピュッシー

//<2265> アメリカンエロドッグ
<2265> アメリカンエロドッグ

//<2266> ゼウス
<2266> ゼウス

//<2267> 日向markⅡ
<2267> 日向markⅡ

//<2268> 糞虫
<2268> 糞虫

//<2269> 量産型日向
<2269> 量産型日向

//<2270> ？？
<2270> ？？

//<2271> 「…背負って帰るって言ったけど悪い、ちょっとひとりにしてくれないか」
<2271> 「…背負って帰るって言ったけど悪い、ちょっとひとりにしてくれないか」

//<2272> nothing
<2272> nothing

//<2273> nothing
<2273> nothing

//<2274> nothing
<2274> nothing

//<2275> nothing
<2275> nothing

//<2276> nothing
<2276> nothing

//<2277> ユイ
<2277> ユイ

//<2278> 「あ…は、はい」
<2278> 「あ…は、はい」

//<2279> 音無
<2279> 音無

//<2280> クソ坊主
<2280> クソ坊主

//<2281> 代理人
<2281> 代理人

//<2282> 微妙すぎるイケメン
<2282> 微妙すぎるイケメン

//<2283> ロリコン
<2283> ロリコン

//<2284> メガネ仲間
<2284> メガネ仲間

//<2285> 暗算日本記録保持者
<2285> 暗算日本記録保持者

//<2286> 通り魔
<2286> 通り魔

//<2287> 記憶ナシ男
<2287> 記憶ナシ男

//<2288> 音速
<2288> 音速

//<2289> 無限
<2289> 無限

//<2290> エロ侍
<2290> エロ侍

//<2291> エロエロ団ナンバー１
<2291> エロエロ団ナンバー１

//<2292> ただのエロ少年
<2292> ただのエロ少年

//<2293> ユリブサイク
<2293> ユリブサイク

//<2294> ドピュッシー
<2294> ドピュッシー

//<2295> アメリカンエロドッグ
<2295> アメリカンエロドッグ

//<2296> ゼウス
<2296> ゼウス

//<2297> 日向markⅡ
<2297> 日向markⅡ

//<2298> 糞虫
<2298> 糞虫

//<2299> 量産型日向
<2299> 量産型日向

//<2300> ？？
<2300> ？？

//<2301> 「悪いな。定例会議にはちゃんと行くから」
<2301> 「悪いな。定例会議にはちゃんと行くから」

//<2302> nothing
<2302> nothing

//<2303> nothing
<2303> nothing

//<2304> nothing
<2304> nothing

//<2305> nothing
<2305> nothing

//<2306> nothing
<2306> nothing

//<2307> ユイ
<2307> ユイ

//<2308> 「あの、記憶を取り戻したことは他の人には？」
<2308> 「あの、記憶を取り戻したことは他の人には？」

//<2309> 音無
<2309> 音無

//<2310> クソ坊主
<2310> クソ坊主

//<2311> 代理人
<2311> 代理人

//<2312> 微妙すぎるイケメン
<2312> 微妙すぎるイケメン

//<2313> ロリコン
<2313> ロリコン

//<2314> メガネ仲間
<2314> メガネ仲間

//<2315> 暗算日本記録保持者
<2315> 暗算日本記録保持者

//<2316> 通り魔
<2316> 通り魔

//<2317> 記憶ナシ男
<2317> 記憶ナシ男

//<2318> 音速
<2318> 音速

//<2319> 無限
<2319> 無限

//<2320> エロ侍
<2320> エロ侍

//<2321> エロエロ団ナンバー１
<2321> エロエロ団ナンバー１

//<2322> ただのエロ少年
<2322> ただのエロ少年

//<2323> ユリブサイク
<2323> ユリブサイク

//<2324> ドピュッシー
<2324> ドピュッシー

//<2325> アメリカンエロドッグ
<2325> アメリカンエロドッグ

//<2326> ゼウス
<2326> ゼウス

//<2327> 日向markⅡ
<2327> 日向markⅡ

//<2328> 糞虫
<2328> 糞虫

//<2329> 量産型日向
<2329> 量産型日向

//<2330> ？？
<2330> ？？

//<2331> 「俺から言う。だからちょっと内緒にしててくれ」
<2331> 「俺から言う。だからちょっと内緒にしててくれ」

//<2332> nothing
<2332> nothing

//<2333> nothing
<2333> nothing

//<2334> nothing
<2334> nothing

//<2335> nothing
<2335> nothing

//<2336> nothing
<2336> nothing

//<2337> ユイ
<2337> ユイ

//<2338> 「わかりました」
<2338> 「わかりました」

//<2339> nothing
<2339> nothing

//<2340> nothing
<2340> nothing

//<2341> nothing
<2341> nothing

//<2342> nothing
<2342> nothing

//<2343> nothing
<2343> nothing

//<2344> nothing
<2344> nothing

//<2345> ユイはぺこりと頭を下げると、俺の前から去っていく。
<2345> ユイはぺこりと頭を下げると、俺の前から去っていく。

//<2346> 途中、何度か振り返りながら。
<2346> 途中、何度か振り返りながら。

//<2347> ユイ
<2347> ユイ

//<2348> 「先輩？」
<2348> 「先輩？」

//<2349> 音無
<2349> 音無

//<2350> クソ坊主
<2350> クソ坊主

//<2351> 代理人
<2351> 代理人

//<2352> 微妙すぎるイケメン
<2352> 微妙すぎるイケメン

//<2353> ロリコン
<2353> ロリコン

//<2354> メガネ仲間
<2354> メガネ仲間

//<2355> 暗算日本記録保持者
<2355> 暗算日本記録保持者

//<2356> 通り魔
<2356> 通り魔

//<2357> 記憶ナシ男
<2357> 記憶ナシ男

//<2358> 音速
<2358> 音速

//<2359> 無限
<2359> 無限

//<2360> エロ侍
<2360> エロ侍

//<2361> エロエロ団ナンバー１
<2361> エロエロ団ナンバー１

//<2362> ただのエロ少年
<2362> ただのエロ少年

//<2363> ユリブサイク
<2363> ユリブサイク

//<2364> ドピュッシー
<2364> ドピュッシー

//<2365> アメリカンエロドッグ
<2365> アメリカンエロドッグ

//<2366> ゼウス
<2366> ゼウス

//<2367> 日向markⅡ
<2367> 日向markⅡ

//<2368> 糞虫
<2368> 糞虫

//<2369> 量産型日向
<2369> 量産型日向

//<2370> ？？
<2370> ？？

//<2371> 「…あ、わりぃ、ちょっとぼーっとしてた」
<2371> 「…あ、わりぃ、ちょっとぼーっとしてた」

//<2372> ユイ
<2372> ユイ

//<2373> 「しゃんとして下さいよ。あたしをおんぶしてるんだから」
<2373> 「しゃんとして下さいよ。あたしをおんぶしてるんだから」

//<2374> ユイ
<2374> ユイ

//<2375> 「落っことしたらどうするんですか」
<2375> 「落っことしたらどうするんですか」

//<2376> 音無
<2376> 音無

//<2377> クソ坊主
<2377> クソ坊主

//<2378> 代理人
<2378> 代理人

//<2379> 微妙すぎるイケメン
<2379> 微妙すぎるイケメン

//<2380> ロリコン
<2380> ロリコン

//<2381> メガネ仲間
<2381> メガネ仲間

//<2382> 暗算日本記録保持者
<2382> 暗算日本記録保持者

//<2383> 通り魔
<2383> 通り魔

//<2384> 記憶ナシ男
<2384> 記憶ナシ男

//<2385> 音速
<2385> 音速

//<2386> 無限
<2386> 無限

//<2387> エロ侍
<2387> エロ侍

//<2388> エロエロ団ナンバー１
<2388> エロエロ団ナンバー１

//<2389> ただのエロ少年
<2389> ただのエロ少年

//<2390> ユリブサイク
<2390> ユリブサイク

//<2391> ドピュッシー
<2391> ドピュッシー

//<2392> アメリカンエロドッグ
<2392> アメリカンエロドッグ

//<2393> ゼウス
<2393> ゼウス

//<2394> 日向markⅡ
<2394> 日向markⅡ

//<2395> 糞虫
<2395> 糞虫

//<2396> 量産型日向
<2396> 量産型日向

//<2397> ？？
<2397> ？？

//<2398> 「怪我しても明日には治ってるから平気だろ」
<2398> 「怪我しても明日には治ってるから平気だろ」

//<2399> ユイ
<2399> ユイ

//<2400> 「そういう問題じゃないだろーーー！　誠意の問題だーーーー！」
<2400> 「そういう問題じゃないだろーーー！　誠意の問題だーーーー！」

//<2401> 音無
<2401> 音無

//<2402> クソ坊主
<2402> クソ坊主

//<2403> 代理人
<2403> 代理人

//<2404> 微妙すぎるイケメン
<2404> 微妙すぎるイケメン

//<2405> ロリコン
<2405> ロリコン

//<2406> メガネ仲間
<2406> メガネ仲間

//<2407> 暗算日本記録保持者
<2407> 暗算日本記録保持者

//<2408> 通り魔
<2408> 通り魔

//<2409> 記憶ナシ男
<2409> 記憶ナシ男

//<2410> 音速
<2410> 音速

//<2411> 無限
<2411> 無限

//<2412> エロ侍
<2412> エロ侍

//<2413> エロエロ団ナンバー１
<2413> エロエロ団ナンバー１

//<2414> ただのエロ少年
<2414> ただのエロ少年

//<2415> ユリブサイク
<2415> ユリブサイク

//<2416> ドピュッシー
<2416> ドピュッシー

//<2417> アメリカンエロドッグ
<2417> アメリカンエロドッグ

//<2418> ゼウス
<2418> ゼウス

//<2419> 日向markⅡ
<2419> 日向markⅡ

//<2420> 糞虫
<2420> 糞虫

//<2421> 量産型日向
<2421> 量産型日向

//<2422> ？？
<2422> ？？

//<2423> 「そこまで真心を込めたおんぶのつもりもないんだけどなぁ」
<2423> 「そこまで真心を込めたおんぶのつもりもないんだけどなぁ」

//<2424> 音無
<2424> 音無

//<2425> クソ坊主
<2425> クソ坊主

//<2426> 代理人
<2426> 代理人

//<2427> 微妙すぎるイケメン
<2427> 微妙すぎるイケメン

//<2428> ロリコン
<2428> ロリコン

//<2429> メガネ仲間
<2429> メガネ仲間

//<2430> 暗算日本記録保持者
<2430> 暗算日本記録保持者

//<2431> 通り魔
<2431> 通り魔

//<2432> 記憶ナシ男
<2432> 記憶ナシ男

//<2433> 音速
<2433> 音速

//<2434> 無限
<2434> 無限

//<2435> エロ侍
<2435> エロ侍

//<2436> エロエロ団ナンバー１
<2436> エロエロ団ナンバー１

//<2437> ただのエロ少年
<2437> ただのエロ少年

//<2438> ユリブサイク
<2438> ユリブサイク

//<2439> ドピュッシー
<2439> ドピュッシー

//<2440> アメリカンエロドッグ
<2440> アメリカンエロドッグ

//<2441> ゼウス
<2441> ゼウス

//<2442> 日向markⅡ
<2442> 日向markⅡ

//<2443> 糞虫
<2443> 糞虫

//<2444> 量産型日向
<2444> 量産型日向

//<2445> ？？
<2445> ？？

//<2446> 「ああ、そういえば最近日向とどうなんだ」
<2446> 「ああ、そういえば最近日向とどうなんだ」

//<2447> ユイ
<2447> ユイ

//<2448> 「はい？　ひなっち先輩がどうかしたんですか？」
<2448> 「はい？　ひなっち先輩がどうかしたんですか？」

//<2449> 音無
<2449> 音無

//<2450> クソ坊主
<2450> クソ坊主

//<2451> 代理人
<2451> 代理人

//<2452> 微妙すぎるイケメン
<2452> 微妙すぎるイケメン

//<2453> ロリコン
<2453> ロリコン

//<2454> メガネ仲間
<2454> メガネ仲間

//<2455> 暗算日本記録保持者
<2455> 暗算日本記録保持者

//<2456> 通り魔
<2456> 通り魔

//<2457> 記憶ナシ男
<2457> 記憶ナシ男

//<2458> 音速
<2458> 音速

//<2459> 無限
<2459> 無限

//<2460> エロ侍
<2460> エロ侍

//<2461> エロエロ団ナンバー１
<2461> エロエロ団ナンバー１

//<2462> ただのエロ少年
<2462> ただのエロ少年

//<2463> ユリブサイク
<2463> ユリブサイク

//<2464> ドピュッシー
<2464> ドピュッシー

//<2465> アメリカンエロドッグ
<2465> アメリカンエロドッグ

//<2466> ゼウス
<2466> ゼウス

//<2467> 日向markⅡ
<2467> 日向markⅡ

//<2468> 糞虫
<2468> 糞虫

//<2469> 量産型日向
<2469> 量産型日向

//<2470> ？？
<2470> ？？

//<2471> 「お前らって仲いいじゃん。実際の所どうなんだろうなと思って」
<2471> 「お前らって仲いいじゃん。実際の所どうなんだろうなと思って」

//<2472> ユイ
<2472> ユイ

//<2473> 「ま……ま……」
<2473> 「ま……ま……」

//<2474> ユイ
<2474> ユイ

//<2475> 「ままままままままま」
<2475> 「ままままままままま」

//<2476> ユイ
<2476> ユイ

//<2477> 「何言ってんですかーーーーーーー！」
<2477> 「何言ってんですかーーーーーーー！」

//<2478> “ま”はどこに行った…？
<2478> “ま”はどこに行った…？

//<2479> ユイ
<2479> ユイ

//<2480> 「あ、あたしとひなっち先輩がって…そ、そ、そんなのないない、あるわけないじゃないですか！」
<2480> 「あ、あたしとひなっち先輩がって…そ、そ、そんなのないない、あるわけないじゃないですか！」

//<2481> 音無
<2481> 音無

//<2482> クソ坊主
<2482> クソ坊主

//<2483> 代理人
<2483> 代理人

//<2484> 微妙すぎるイケメン
<2484> 微妙すぎるイケメン

//<2485> ロリコン
<2485> ロリコン

//<2486> メガネ仲間
<2486> メガネ仲間

//<2487> 暗算日本記録保持者
<2487> 暗算日本記録保持者

//<2488> 通り魔
<2488> 通り魔

//<2489> 記憶ナシ男
<2489> 記憶ナシ男

//<2490> 音速
<2490> 音速

//<2491> 無限
<2491> 無限

//<2492> エロ侍
<2492> エロ侍

//<2493> エロエロ団ナンバー１
<2493> エロエロ団ナンバー１

//<2494> ただのエロ少年
<2494> ただのエロ少年

//<2495> ユリブサイク
<2495> ユリブサイク

//<2496> ドピュッシー
<2496> ドピュッシー

//<2497> アメリカンエロドッグ
<2497> アメリカンエロドッグ

//<2498> ゼウス
<2498> ゼウス

//<2499> 日向markⅡ
<2499> 日向markⅡ

//<2500> 糞虫
<2500> 糞虫

//<2501> 量産型日向
<2501> 量産型日向

//<2502> ？？
<2502> ？？

//<2503> 「だよなー、そんなことあるわけないよな」
<2503> 「だよなー、そんなことあるわけないよな」

//<2504> 音無
<2504> 音無

//<2505> クソ坊主
<2505> クソ坊主

//<2506> 代理人
<2506> 代理人

//<2507> 微妙すぎるイケメン
<2507> 微妙すぎるイケメン

//<2508> ロリコン
<2508> ロリコン

//<2509> メガネ仲間
<2509> メガネ仲間

//<2510> 暗算日本記録保持者
<2510> 暗算日本記録保持者

//<2511> 通り魔
<2511> 通り魔

//<2512> 記憶ナシ男
<2512> 記憶ナシ男

//<2513> 音速
<2513> 音速

//<2514> 無限
<2514> 無限

//<2515> エロ侍
<2515> エロ侍

//<2516> エロエロ団ナンバー１
<2516> エロエロ団ナンバー１

//<2517> ただのエロ少年
<2517> ただのエロ少年

//<2518> ユリブサイク
<2518> ユリブサイク

//<2519> ドピュッシー
<2519> ドピュッシー

//<2520> アメリカンエロドッグ
<2520> アメリカンエロドッグ

//<2521> ゼウス
<2521> ゼウス

//<2522> 日向markⅡ
<2522> 日向markⅡ

//<2523> 糞虫
<2523> 糞虫

//<2524> 量産型日向
<2524> 量産型日向

//<2525> ？？
<2525> ？？

//<2526> 「あーよかった。もしちょっとでも特殊な関係だって聞かされたら…俺、ためらわなかったかもしれない」
<2526> 「あーよかった。もしちょっとでも特殊な関係だって聞かされたら…俺、ためらわなかったかもしれない」

//<2527> ユイ
<2527> ユイ

//<2528> 「何を？」
<2528> 「何を？」

//<2529> 音無
<2529> 音無

//<2530> クソ坊主
<2530> クソ坊主

//<2531> 代理人
<2531> 代理人

//<2532> 微妙すぎるイケメン
<2532> 微妙すぎるイケメン

//<2533> ロリコン
<2533> ロリコン

//<2534> メガネ仲間
<2534> メガネ仲間

//<2535> 暗算日本記録保持者
<2535> 暗算日本記録保持者

//<2536> 通り魔
<2536> 通り魔

//<2537> 記憶ナシ男
<2537> 記憶ナシ男

//<2538> 音速
<2538> 音速

//<2539> 無限
<2539> 無限

//<2540> エロ侍
<2540> エロ侍

//<2541> エロエロ団ナンバー１
<2541> エロエロ団ナンバー１

//<2542> ただのエロ少年
<2542> ただのエロ少年

//<2543> ユリブサイク
<2543> ユリブサイク

//<2544> ドピュッシー
<2544> ドピュッシー

//<2545> アメリカンエロドッグ
<2545> アメリカンエロドッグ

//<2546> ゼウス
<2546> ゼウス

//<2547> 日向markⅡ
<2547> 日向markⅡ

//<2548> 糞虫
<2548> 糞虫

//<2549> 量産型日向
<2549> 量産型日向

//<2550> ？？
<2550> ？？

//<2551> 「このまま橋の上から背中向きに落ちること」
<2551> 「このまま橋の上から背中向きに落ちること」

//<2552> ユイ
<2552> ユイ

//<2553> 「…先輩、もしかしてガチなんですか？」
<2553> 「…先輩、もしかしてガチなんですか？」

//<2554> 音無
<2554> 音無

//<2555> クソ坊主
<2555> クソ坊主

//<2556> 代理人
<2556> 代理人

//<2557> 微妙すぎるイケメン
<2557> 微妙すぎるイケメン

//<2558> ロリコン
<2558> ロリコン

//<2559> メガネ仲間
<2559> メガネ仲間

//<2560> 暗算日本記録保持者
<2560> 暗算日本記録保持者

//<2561> 通り魔
<2561> 通り魔

//<2562> 記憶ナシ男
<2562> 記憶ナシ男
