// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
<11762> nothing

//<11763> nothing
<11763> nothing

//<11764> nothing
<11764> nothing

//<11765> なんだか恐い…。
<11765> なんだか恐い…。

//<11766> nothing
<11766> nothing

//<11767> nothing
<11767> nothing

//<11768> nothing
<11768> nothing

//<11769> nothing
<11769> nothing

//<11770> nothing
<11770> nothing

//<11771> どうしたものだろう。
<11771> どうしたものだろう。

//<11772> …とりあえず、悪いようにはしないとまで言ってくれている。
<11772> …とりあえず、悪いようにはしないとまで言ってくれている。

//<11773> なら信じてみよう。
<11773> なら信じてみよう。

//<11774> nothing
<11774> nothing

//<11775> nothing
<11775> nothing

//<11776> nothing
<11776> nothing

//<11777> nothing
<11777> nothing

//<11778> nothing
<11778> nothing

//<11779> 音無
<11779> 音無

//<11780> クソ坊主
<11780> クソ坊主

//<11781> 代理人
<11781> 代理人

//<11782> 微妙すぎるイケメン
<11782> 微妙すぎるイケメン

//<11783> ロリコン
<11783> ロリコン

//<11784> メガネ仲間
<11784> メガネ仲間

//<11785> 暗算日本記録保持者
<11785> 暗算日本記録保持者

//<11786> 通り魔
<11786> 通り魔

//<11787> 記憶ナシ男
<11787> 記憶ナシ男

//<11788> 音速
<11788> 音速

//<11789> 無限
<11789> 無限

//<11790> エロ侍
<11790> エロ侍

//<11791> エロエロ団ナンバー１
<11791> エロエロ団ナンバー１

//<11792> ただのエロ少年
<11792> ただのエロ少年

//<11793> ユリブサイク
<11793> ユリブサイク

//<11794> ドピュッシー
<11794> ドピュッシー

//<11795> アメリカンエロドッグ
<11795> アメリカンエロドッグ

//<11796> ゼウス
<11796> ゼウス

//<11797> 日向markⅡ
<11797> 日向markⅡ

//<11798> 糞虫
<11798> 糞虫

//<11799> 量産型日向
<11799> 量産型日向

//<11800> ？？
<11800> ？？

//<11801> 「わかったよ」
<11801> 「わかったよ」

//<11802> nothing
<11802> nothing

//<11803> nothing
<11803> nothing

//<11804> nothing
<11804> nothing

//<11805> nothing
<11805> nothing

//<11806> nothing
<11806> nothing

//<11807> 日向
<11807> 日向

//<11808> 男Ｂ
<11808> 男Ｂ

//<11809> エロエロ団総帥
<11809> エロエロ団総帥

//<11810> イケチン
<11810> イケチン

//<11811> ホモ太
<11811> ホモ太

//<11812> ひなチン
<11812> ひなチン

//<11813> 秀樹
<11813> 秀樹

//<11814> 男子生徒
<11814> 男子生徒

//<11815> ？？
<11815> ？？

//<11816> 「オーケー。その判断は間違ってなかったと思わせるぜ？」
<11816> 「オーケー。その判断は間違ってなかったと思わせるぜ？」

//<11817> 音無
<11817> 音無

//<11818> クソ坊主
<11818> クソ坊主

//<11819> 代理人
<11819> 代理人

//<11820> 微妙すぎるイケメン
<11820> 微妙すぎるイケメン

//<11821> ロリコン
<11821> ロリコン

//<11822> メガネ仲間
<11822> メガネ仲間

//<11823> 暗算日本記録保持者
<11823> 暗算日本記録保持者

//<11824> 通り魔
<11824> 通り魔

//<11825> 記憶ナシ男
<11825> 記憶ナシ男

//<11826> 音速
<11826> 音速

//<11827> 無限
<11827> 無限

//<11828> エロ侍
<11828> エロ侍

//<11829> エロエロ団ナンバー１
<11829> エロエロ団ナンバー１

//<11830> ただのエロ少年
<11830> ただのエロ少年

//<11831> ユリブサイク
<11831> ユリブサイク

//<11832> ドピュッシー
<11832> ドピュッシー

//<11833> アメリカンエロドッグ
<11833> アメリカンエロドッグ

//<11834> ゼウス
<11834> ゼウス

//<11835> 日向markⅡ
<11835> 日向markⅡ

//<11836> 糞虫
<11836> 糞虫

//<11837> 量産型日向
<11837> 量産型日向

//<11838> ？？
<11838> ？？

//<11839> 「だといいけどな」
<11839> 「だといいけどな」

//<11840> nothing
<11840> nothing

//<11841> nothing
<11841> nothing

//<11842> nothing
<11842> nothing

//<11843> nothing
<11843> nothing

//<11844> nothing
<11844> nothing

//<11845> 日向
<11845> 日向

//<11846> 男Ｂ
<11846> 男Ｂ

//<11847> エロエロ団総帥
<11847> エロエロ団総帥

//<11848> イケチン
<11848> イケチン

//<11849> ホモ太
<11849> ホモ太

//<11850> ひなチン
<11850> ひなチン

//<11851> 秀樹
<11851> 秀樹

//<11852> 男子生徒
<11852> 男子生徒

//<11853> ？？
<11853> ？？

//<11854> 「改めて訊くが、これからどうする？」
<11854> 「改めて訊くが、これからどうする？」

//<11855> 音無
<11855> 音無

//<11856> クソ坊主
<11856> クソ坊主

//<11857> 代理人
<11857> 代理人

//<11858> 微妙すぎるイケメン
<11858> 微妙すぎるイケメン

//<11859> ロリコン
<11859> ロリコン

//<11860> メガネ仲間
<11860> メガネ仲間

//<11861> 暗算日本記録保持者
<11861> 暗算日本記録保持者

//<11862> 通り魔
<11862> 通り魔

//<11863> 記憶ナシ男
<11863> 記憶ナシ男

//<11864> 音速
<11864> 音速

//<11865> 無限
<11865> 無限

//<11866> エロ侍
<11866> エロ侍

//<11867> エロエロ団ナンバー１
<11867> エロエロ団ナンバー１

//<11868> ただのエロ少年
<11868> ただのエロ少年

//<11869> ユリブサイク
<11869> ユリブサイク

//<11870> ドピュッシー
<11870> ドピュッシー

//<11871> アメリカンエロドッグ
<11871> アメリカンエロドッグ

//<11872> ゼウス
<11872> ゼウス

//<11873> 日向markⅡ
<11873> 日向markⅡ

//<11874> 糞虫
<11874> 糞虫

//<11875> 量産型日向
<11875> 量産型日向

//<11876> ？？
<11876> ？？

//<11877> 「とりあえず、校内を見て回ろうと思う」
<11877> 「とりあえず、校内を見て回ろうと思う」

//<11878> nothing
<11878> nothing

//<11879> nothing
<11879> nothing

//<11880> nothing
<11880> nothing

//<11881> nothing
<11881> nothing

//<11882> nothing
<11882> nothing

//<11883> 日向
<11883> 日向

//<11884> 男Ｂ
<11884> 男Ｂ

//<11885> エロエロ団総帥
<11885> エロエロ団総帥

//<11886> イケチン
<11886> イケチン

//<11887> ホモ太
<11887> ホモ太

//<11888> ひなチン
<11888> ひなチン

//<11889> 秀樹
<11889> 秀樹

//<11890> 男子生徒
<11890> 男子生徒

//<11891> ？？
<11891> ？？

//<11892> 「ひとりじゃ不安だろ。時間もあるし、俺が校内を案内してやるよ」
<11892> 「ひとりじゃ不安だろ。時間もあるし、俺が校内を案内してやるよ」

//<11893> お願いする
<11893> お願いする

//<11894> 断る
<11894> 断る

//<11895> selbtn : 
<11895> selbtn : 

//<11896> 出会ったばかりだというのに、やけになれなれしい。
<11896> 出会ったばかりだというのに、やけになれなれしい。

//<11897> お願いする
<11897> お願いする

//<11898> ひとりで見て回りたい
<11898> ひとりで見て回りたい

//<11899> お前ホモなのか？
<11899> お前ホモなのか？

//<11900> selbtn : 
<11900> selbtn : 

//<11901> nothing
<11901> nothing

//<11902> nothing
<11902> nothing

//<11903> nothing
<11903> nothing

//<11904> nothing
<11904> nothing

//<11905> nothing
<11905> nothing

//<11906> 日向
<11906> 日向

//<11907> 男Ｂ
<11907> 男Ｂ

//<11908> エロエロ団総帥
<11908> エロエロ団総帥

//<11909> イケチン
<11909> イケチン

//<11910> ホモ太
<11910> ホモ太

//<11911> ひなチン
<11911> ひなチン

//<11912> 秀樹
<11912> 秀樹

//<11913> 男子生徒
<11913> 男子生徒

//<11914> ？？
<11914> ？？

//<11915> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、クソ坊主」
<11915> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、クソ坊主」

//<11916> 日向
<11916> 日向

//<11917> 男Ｂ
<11917> 男Ｂ

//<11918> エロエロ団総帥
<11918> エロエロ団総帥

//<11919> イケチン
<11919> イケチン

//<11920> ホモ太
<11920> ホモ太

//<11921> ひなチン
<11921> ひなチン

//<11922> 秀樹
<11922> 秀樹

//<11923> 男子生徒
<11923> 男子生徒

//<11924> ？？
<11924> ？？

//<11925> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、代理人」
<11925> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、代理人」

//<11926> 日向
<11926> 日向

//<11927> 男Ｂ
<11927> 男Ｂ

//<11928> エロエロ団総帥
<11928> エロエロ団総帥

//<11929> イケチン
<11929> イケチン

//<11930> ホモ太
<11930> ホモ太

//<11931> ひなチン
<11931> ひなチン

//<11932> 秀樹
<11932> 秀樹

//<11933> 男子生徒
<11933> 男子生徒

//<11934> ？？
<11934> ？？

//<11935> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、微妙すぎるイケメン」
<11935> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、微妙すぎるイケメン」

//<11936> 日向
<11936> 日向

//<11937> 男Ｂ
<11937> 男Ｂ

//<11938> エロエロ団総帥
<11938> エロエロ団総帥

//<11939> イケチン
<11939> イケチン

//<11940> ホモ太
<11940> ホモ太

//<11941> ひなチン
<11941> ひなチン

//<11942> 秀樹
<11942> 秀樹

//<11943> 男子生徒
<11943> 男子生徒

//<11944> ？？
<11944> ？？

//<11945> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、ロリコン」
<11945> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、ロリコン」

//<11946> 日向
<11946> 日向

//<11947> 男Ｂ
<11947> 男Ｂ

//<11948> エロエロ団総帥
<11948> エロエロ団総帥

//<11949> イケチン
<11949> イケチン

//<11950> ホモ太
<11950> ホモ太

//<11951> ひなチン
<11951> ひなチン

//<11952> 秀樹
<11952> 秀樹

//<11953> 男子生徒
<11953> 男子生徒

//<11954> ？？
<11954> ？？

//<11955> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、メガネ仲間」
<11955> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、メガネ仲間」

//<11956> 日向
<11956> 日向

//<11957> 男Ｂ
<11957> 男Ｂ

//<11958> エロエロ団総帥
<11958> エロエロ団総帥

//<11959> イケチン
<11959> イケチン

//<11960> ホモ太
<11960> ホモ太

//<11961> ひなチン
<11961> ひなチン

//<11962> 秀樹
<11962> 秀樹

//<11963> 男子生徒
<11963> 男子生徒

//<11964> ？？
<11964> ？？

//<11965> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、暗算日本記録保持者」
<11965> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、暗算日本記録保持者」

//<11966> 日向
<11966> 日向

//<11967> 男Ｂ
<11967> 男Ｂ

//<11968> エロエロ団総帥
<11968> エロエロ団総帥

//<11969> イケチン
<11969> イケチン

//<11970> ホモ太
<11970> ホモ太

//<11971> ひなチン
<11971> ひなチン

//<11972> 秀樹
<11972> 秀樹

//<11973> 男子生徒
<11973> 男子生徒

//<11974> ？？
<11974> ？？

//<11975> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、通り魔」
<11975> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、通り魔」

//<11976> 日向
<11976> 日向

//<11977> 男Ｂ
<11977> 男Ｂ

//<11978> エロエロ団総帥
<11978> エロエロ団総帥

//<11979> イケチン
<11979> イケチン

//<11980> ホモ太
<11980> ホモ太

//<11981> ひなチン
<11981> ひなチン

//<11982> 秀樹
<11982> 秀樹

//<11983> 男子生徒
<11983> 男子生徒

//<11984> ？？
<11984> ？？

//<11985> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、記憶ナシ男」
<11985> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、記憶ナシ男」

//<11986> 日向
<11986> 日向

//<11987> 男Ｂ
<11987> 男Ｂ

//<11988> エロエロ団総帥
<11988> エロエロ団総帥

//<11989> イケチン
<11989> イケチン

//<11990> ホモ太
<11990> ホモ太

//<11991> ひなチン
<11991> ひなチン

//<11992> 秀樹
<11992> 秀樹

//<11993> 男子生徒
<11993> 男子生徒

//<11994> ？？
<11994> ？？

//<11995> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、音速」
<11995> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、音速」

//<11996> 日向
<11996> 日向

//<11997> 男Ｂ
<11997> 男Ｂ

//<11998> エロエロ団総帥
<11998> エロエロ団総帥

//<11999> イケチン
<11999> イケチン

//<12000> ホモ太
<12000> ホモ太

//<12001> ひなチン
<12001> ひなチン

//<12002> 秀樹
<12002> 秀樹

//<12003> 男子生徒
<12003> 男子生徒

//<12004> ？？
<12004> ？？

//<12005> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、音無」
<12005> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、音無」

//<12006> 日向
<12006> 日向

//<12007> 男Ｂ
<12007> 男Ｂ

//<12008> エロエロ団総帥
<12008> エロエロ団総帥

//<12009> イケチン
<12009> イケチン

//<12010> ホモ太
<12010> ホモ太

//<12011> ひなチン
<12011> ひなチン

//<12012> 秀樹
<12012> 秀樹

//<12013> 男子生徒
<12013> 男子生徒

//<12014> ？？
<12014> ？？

//<12015> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、無限」
<12015> 「よし、じゃあ、ぐるりと学校を案内するから、それから部屋に行こうぜ、無限」

//<12016> 音無
<12016> 音無

//<12017> クソ坊主
<12017> クソ坊主

//<12018> 代理人
<12018> 代理人

//<12019> 微妙すぎるイケメン
<12019> 微妙すぎるイケメン

//<12020> ロリコン
<12020> ロリコン

//<12021> メガネ仲間
<12021> メガネ仲間

//<12022> 暗算日本記録保持者
<12022> 暗算日本記録保持者

//<12023> 通り魔
<12023> 通り魔

//<12024> 記憶ナシ男
<12024> 記憶ナシ男

//<12025> 音速
<12025> 音速

//<12026> 無限
<12026> 無限

//<12027> エロ侍
<12027> エロ侍

//<12028> エロエロ団ナンバー１
<12028> エロエロ団ナンバー１

//<12029> ただのエロ少年
<12029> ただのエロ少年

//<12030> ユリブサイク
<12030> ユリブサイク

//<12031> ドピュッシー
<12031> ドピュッシー

//<12032> アメリカンエロドッグ
<12032> アメリカンエロドッグ

//<12033> ゼウス
<12033> ゼウス

//<12034> 日向markⅡ
<12034> 日向markⅡ

//<12035> 糞虫
<12035> 糞虫

//<12036> 量産型日向
<12036> 量産型日向

//<12037> ？？
<12037> ？？

//<12038> 「ああ」
<12038> 「ああ」

//<12039> nothing
<12039> nothing

//<12040> nothing
<12040> nothing

//<12041> nothing
<12041> nothing

//<12042> nothing
<12042> nothing

//<12043> nothing
<12043> nothing

//<12044> 日向
<12044> 日向

//<12045> 男Ｂ
<12045> 男Ｂ

//<12046> エロエロ団総帥
<12046> エロエロ団総帥

//<12047> イケチン
<12047> イケチン

//<12048> ホモ太
<12048> ホモ太

//<12049> ひなチン
<12049> ひなチン

//<12050> 秀樹
<12050> 秀樹

//<12051> 男子生徒
<12051> 男子生徒

//<12052> ？？
<12052> ？？

//<12053> 「今は大山も引っ越し作業の最中だろうしな」
<12053> 「今は大山も引っ越し作業の最中だろうしな」

//<12054> 音無
<12054> 音無

//<12055> クソ坊主
<12055> クソ坊主

//<12056> 代理人
<12056> 代理人

//<12057> 微妙すぎるイケメン
<12057> 微妙すぎるイケメン

//<12058> ロリコン
<12058> ロリコン

//<12059> メガネ仲間
<12059> メガネ仲間

//<12060> 暗算日本記録保持者
<12060> 暗算日本記録保持者

//<12061> 通り魔
<12061> 通り魔

//<12062> 記憶ナシ男
<12062> 記憶ナシ男
