// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
//<7694> 暗算日本記録保持者
<7694> 暗算日本記録保持者

//<7695> 通り魔
<7695> 通り魔

//<7696> 記憶ナシ男
<7696> 記憶ナシ男

//<7697> 音速
<7697> 音速

//<7698> 無限
<7698> 無限

//<7699> エロ侍
<7699> エロ侍

//<7700> エロエロ団ナンバー１
<7700> エロエロ団ナンバー１

//<7701> ただのエロ少年
<7701> ただのエロ少年

//<7702> ユリブサイク
<7702> ユリブサイク

//<7703> ドピュッシー
<7703> ドピュッシー

//<7704> アメリカンエロドッグ
<7704> アメリカンエロドッグ

//<7705> ゼウス
<7705> ゼウス

//<7706> 日向markⅡ
<7706> 日向markⅡ

//<7707> 糞虫
<7707> 糞虫

//<7708> 量産型日向
<7708> 量産型日向

//<7709> ？？
<7709> ？？

//<7710> 「いや、はっひの嫌なひもちになる、というのは、俺だへひはひらなはったお前がイヘチンであるひひつをみんなに教えてひまっているほとにひづいたはらだ…」
<7710> 「いや、はっひの嫌なひもちになる、というのは、俺だへひはひらなはったお前がイヘチンであるひひつをみんなに教えてひまっているほとにひづいたはらだ…」

//<7711> 音無
<7711> 音無

//<7712> クソ坊主
<7712> クソ坊主

//<7713> 代理人
<7713> 代理人

//<7714> 微妙すぎるイケメン
<7714> 微妙すぎるイケメン

//<7715> ロリコン
<7715> ロリコン

//<7716> メガネ仲間
<7716> メガネ仲間

//<7717> 暗算日本記録保持者
<7717> 暗算日本記録保持者

//<7718> 通り魔
<7718> 通り魔

//<7719> 記憶ナシ男
<7719> 記憶ナシ男

//<7720> 音速
<7720> 音速

//<7721> 無限
<7721> 無限

//<7722> エロ侍
<7722> エロ侍

//<7723> エロエロ団ナンバー１
<7723> エロエロ団ナンバー１

//<7724> ただのエロ少年
<7724> ただのエロ少年

//<7725> ユリブサイク
<7725> ユリブサイク

//<7726> ドピュッシー
<7726> ドピュッシー

//<7727> アメリカンエロドッグ
<7727> アメリカンエロドッグ

//<7728> ゼウス
<7728> ゼウス

//<7729> 日向markⅡ
<7729> 日向markⅡ

//<7730> 糞虫
<7730> 糞虫

//<7731> 量産型日向
<7731> 量産型日向

//<7732> ？？
<7732> ？？

//<7733> 「いや、さっきの嫌な気持ちになる、というのは、俺だけしか知らなかったお前がイケチンである事実をみんなに教えてしまっていることに気づいたからだ…」
<7733> 「いや、さっきの嫌な気持ちになる、というのは、俺だけしか知らなかったお前がイケチンである事実をみんなに教えてしまっていることに気づいたからだ…」

//<7734> nothing
<7734> nothing

//<7735> nothing
<7735> nothing

//<7736> nothing
<7736> nothing

//<7737> nothing
<7737> nothing

//<7738> nothing
<7738> nothing

//<7739> 日向
<7739> 日向

//<7740> 男Ｂ
<7740> 男Ｂ

//<7741> エロエロ団総帥
<7741> エロエロ団総帥

//<7742> イケチン
<7742> イケチン

//<7743> ホモ太
<7743> ホモ太

//<7744> ひなチン
<7744> ひなチン

//<7745> 秀樹
<7745> 秀樹

//<7746> 男子生徒
<7746> 男子生徒

//<7747> ？？
<7747> ？？

//<7748> 「は？　何言ってんだ、お前…」
<7748> 「は？　何言ってんだ、お前…」

//<7749> 音無
<7749> 音無

//<7750> クソ坊主
<7750> クソ坊主

//<7751> 代理人
<7751> 代理人

//<7752> 微妙すぎるイケメン
<7752> 微妙すぎるイケメン

//<7753> ロリコン
<7753> ロリコン

//<7754> メガネ仲間
<7754> メガネ仲間

//<7755> 暗算日本記録保持者
<7755> 暗算日本記録保持者

//<7756> 通り魔
<7756> 通り魔

//<7757> 記憶ナシ男
<7757> 記憶ナシ男

//<7758> 音速
<7758> 音速

//<7759> 無限
<7759> 無限

//<7760> エロ侍
<7760> エロ侍

//<7761> エロエロ団ナンバー１
<7761> エロエロ団ナンバー１

//<7762> ただのエロ少年
<7762> ただのエロ少年

//<7763> ユリブサイク
<7763> ユリブサイク

//<7764> ドピュッシー
<7764> ドピュッシー

//<7765> アメリカンエロドッグ
<7765> アメリカンエロドッグ

//<7766> ゼウス
<7766> ゼウス

//<7767> 日向markⅡ
<7767> 日向markⅡ

//<7768> 糞虫
<7768> 糞虫

//<7769> 量産型日向
<7769> 量産型日向

//<7770> ？？
<7770> ？？

//<7771> 「だはら、はっひの嫌なひもちになる、というのは、俺だへひはひらなはったお前がイヘチンであるひひつをみんなに教えてひまっているほとにひづいたはらだ…」
<7771> 「だはら、はっひの嫌なひもちになる、というのは、俺だへひはひらなはったお前がイヘチンであるひひつをみんなに教えてひまっているほとにひづいたはらだ…」

//<7772> nothing
<7772> nothing

//<7773> nothing
<7773> nothing

//<7774> nothing
<7774> nothing

//<7775> nothing
<7775> nothing

//<7776> nothing
<7776> nothing

//<7777> 日向
<7777> 日向

//<7778> 男Ｂ
<7778> 男Ｂ

//<7779> エロエロ団総帥
<7779> エロエロ団総帥

//<7780> イケチン
<7780> イケチン

//<7781> ホモ太
<7781> ホモ太

//<7782> ひなチン
<7782> ひなチン

//<7783> 秀樹
<7783> 秀樹

//<7784> 男子生徒
<7784> 男子生徒

//<7785> ？？
<7785> ？？

//<7786> 「いや、言いたいことはなんとなくわかってるんだが、どうしてそんな思考に至ったのかが、わからないんだが…」
<7786> 「いや、言いたいことはなんとなくわかってるんだが、どうしてそんな思考に至ったのかが、わからないんだが…」

//<7787> 音無
<7787> 音無

//<7788> クソ坊主
<7788> クソ坊主

//<7789> 代理人
<7789> 代理人

//<7790> 微妙すぎるイケメン
<7790> 微妙すぎるイケメン

//<7791> ロリコン
<7791> ロリコン

//<7792> メガネ仲間
<7792> メガネ仲間

//<7793> 暗算日本記録保持者
<7793> 暗算日本記録保持者

//<7794> 通り魔
<7794> 通り魔

//<7795> 記憶ナシ男
<7795> 記憶ナシ男

//<7796> 音速
<7796> 音速

//<7797> 無限
<7797> 無限

//<7798> エロ侍
<7798> エロ侍

//<7799> エロエロ団ナンバー１
<7799> エロエロ団ナンバー１

//<7800> ただのエロ少年
<7800> ただのエロ少年

//<7801> ユリブサイク
<7801> ユリブサイク

//<7802> ドピュッシー
<7802> ドピュッシー

//<7803> アメリカンエロドッグ
<7803> アメリカンエロドッグ

//<7804> ゼウス
<7804> ゼウス

//<7805> 日向markⅡ
<7805> 日向markⅡ

//<7806> 糞虫
<7806> 糞虫

//<7807> 量産型日向
<7807> 量産型日向

//<7808> ？？
<7808> ？？

//<7809> 「だって、イヘチンならお前はモテモテになるじゃないは…」
<7809> 「だって、イヘチンならお前はモテモテになるじゃないは…」

//<7810> 音無
<7810> 音無

//<7811> クソ坊主
<7811> クソ坊主

//<7812> 代理人
<7812> 代理人

//<7813> 微妙すぎるイケメン
<7813> 微妙すぎるイケメン

//<7814> ロリコン
<7814> ロリコン

//<7815> メガネ仲間
<7815> メガネ仲間

//<7816> 暗算日本記録保持者
<7816> 暗算日本記録保持者

//<7817> 通り魔
<7817> 通り魔

//<7818> 記憶ナシ男
<7818> 記憶ナシ男

//<7819> 音速
<7819> 音速

//<7820> 無限
<7820> 無限

//<7821> エロ侍
<7821> エロ侍

//<7822> エロエロ団ナンバー１
<7822> エロエロ団ナンバー１

//<7823> ただのエロ少年
<7823> ただのエロ少年

//<7824> ユリブサイク
<7824> ユリブサイク

//<7825> ドピュッシー
<7825> ドピュッシー

//<7826> アメリカンエロドッグ
<7826> アメリカンエロドッグ

//<7827> ゼウス
<7827> ゼウス

//<7828> 日向markⅡ
<7828> 日向markⅡ

//<7829> 糞虫
<7829> 糞虫

//<7830> 量産型日向
<7830> 量産型日向

//<7831> ？？
<7831> ？？

//<7832> 「ほうふると、俺とふほすひはんがふふなふなる…」
<7832> 「ほうふると、俺とふほすひはんがふふなふなる…」

//<7833> 音無
<7833> 音無

//<7834> クソ坊主
<7834> クソ坊主

//<7835> 代理人
<7835> 代理人

//<7836> 微妙すぎるイケメン
<7836> 微妙すぎるイケメン

//<7837> ロリコン
<7837> ロリコン

//<7838> メガネ仲間
<7838> メガネ仲間

//<7839> 暗算日本記録保持者
<7839> 暗算日本記録保持者

//<7840> 通り魔
<7840> 通り魔

//<7841> 記憶ナシ男
<7841> 記憶ナシ男

//<7842> 音速
<7842> 音速

//<7843> 無限
<7843> 無限

//<7844> エロ侍
<7844> エロ侍

//<7845> エロエロ団ナンバー１
<7845> エロエロ団ナンバー１

//<7846> ただのエロ少年
<7846> ただのエロ少年

//<7847> ユリブサイク
<7847> ユリブサイク

//<7848> ドピュッシー
<7848> ドピュッシー

//<7849> アメリカンエロドッグ
<7849> アメリカンエロドッグ

//<7850> ゼウス
<7850> ゼウス

//<7851> 日向markⅡ
<7851> 日向markⅡ

//<7852> 糞虫
<7852> 糞虫

//<7853> 量産型日向
<7853> 量産型日向

//<7854> ？？
<7854> ？？

//<7855> 「ほういうのは嫌だな、という意味で言ったんだ」
<7855> 「ほういうのは嫌だな、という意味で言ったんだ」

//<7856> 音無
<7856> 音無

//<7857> クソ坊主
<7857> クソ坊主

//<7858> 代理人
<7858> 代理人

//<7859> 微妙すぎるイケメン
<7859> 微妙すぎるイケメン

//<7860> ロリコン
<7860> ロリコン

//<7861> メガネ仲間
<7861> メガネ仲間

//<7862> 暗算日本記録保持者
<7862> 暗算日本記録保持者

//<7863> 通り魔
<7863> 通り魔

//<7864> 記憶ナシ男
<7864> 記憶ナシ男

//<7865> 音速
<7865> 音速

//<7866> 無限
<7866> 無限

//<7867> エロ侍
<7867> エロ侍

//<7868> エロエロ団ナンバー１
<7868> エロエロ団ナンバー１

//<7869> ただのエロ少年
<7869> ただのエロ少年

//<7870> ユリブサイク
<7870> ユリブサイク

//<7871> ドピュッシー
<7871> ドピュッシー

//<7872> アメリカンエロドッグ
<7872> アメリカンエロドッグ

//<7873> ゼウス
<7873> ゼウス

//<7874> 日向markⅡ
<7874> 日向markⅡ

//<7875> 糞虫
<7875> 糞虫

//<7876> 量産型日向
<7876> 量産型日向

//<7877> ？？
<7877> ？？

//<7878> 「だって、イケチンならお前はモテモテになるじゃないか…」
<7878> 「だって、イケチンならお前はモテモテになるじゃないか…」

//<7879> 音無
<7879> 音無

//<7880> クソ坊主
<7880> クソ坊主

//<7881> 代理人
<7881> 代理人

//<7882> 微妙すぎるイケメン
<7882> 微妙すぎるイケメン

//<7883> ロリコン
<7883> ロリコン

//<7884> メガネ仲間
<7884> メガネ仲間

//<7885> 暗算日本記録保持者
<7885> 暗算日本記録保持者

//<7886> 通り魔
<7886> 通り魔

//<7887> 記憶ナシ男
<7887> 記憶ナシ男

//<7888> 音速
<7888> 音速

//<7889> 無限
<7889> 無限

//<7890> エロ侍
<7890> エロ侍

//<7891> エロエロ団ナンバー１
<7891> エロエロ団ナンバー１

//<7892> ただのエロ少年
<7892> ただのエロ少年

//<7893> ユリブサイク
<7893> ユリブサイク

//<7894> ドピュッシー
<7894> ドピュッシー

//<7895> アメリカンエロドッグ
<7895> アメリカンエロドッグ

//<7896> ゼウス
<7896> ゼウス

//<7897> 日向markⅡ
<7897> 日向markⅡ

//<7898> 糞虫
<7898> 糞虫

//<7899> 量産型日向
<7899> 量産型日向

//<7900> ？？
<7900> ？？

//<7901> 「そうすると、俺と過ごす時間が少なくなる…」
<7901> 「そうすると、俺と過ごす時間が少なくなる…」

//<7902> 音無
<7902> 音無

//<7903> クソ坊主
<7903> クソ坊主

//<7904> 代理人
<7904> 代理人

//<7905> 微妙すぎるイケメン
<7905> 微妙すぎるイケメン

//<7906> ロリコン
<7906> ロリコン

//<7907> メガネ仲間
<7907> メガネ仲間

//<7908> 暗算日本記録保持者
<7908> 暗算日本記録保持者

//<7909> 通り魔
<7909> 通り魔

//<7910> 記憶ナシ男
<7910> 記憶ナシ男

//<7911> 音速
<7911> 音速

//<7912> 無限
<7912> 無限

//<7913> エロ侍
<7913> エロ侍

//<7914> エロエロ団ナンバー１
<7914> エロエロ団ナンバー１

//<7915> ただのエロ少年
<7915> ただのエロ少年

//<7916> ユリブサイク
<7916> ユリブサイク

//<7917> ドピュッシー
<7917> ドピュッシー

//<7918> アメリカンエロドッグ
<7918> アメリカンエロドッグ

//<7919> ゼウス
<7919> ゼウス

//<7920> 日向markⅡ
<7920> 日向markⅡ

//<7921> 糞虫
<7921> 糞虫

//<7922> 量産型日向
<7922> 量産型日向

//<7923> ？？
<7923> ？？

//<7924> 「そういうのは嫌だな、という意味で言ったんだ」
<7924> 「そういうのは嫌だな、という意味で言ったんだ」

//<7925> nothing
<7925> nothing

//<7926> nothing
<7926> nothing

//<7927> nothing
<7927> nothing

//<7928> nothing
<7928> nothing

//<7929> nothing
<7929> nothing

//<7930> 日向
<7930> 日向

//<7931> 男Ｂ
<7931> 男Ｂ

//<7932> エロエロ団総帥
<7932> エロエロ団総帥

//<7933> イケチン
<7933> イケチン

//<7934> ホモ太
<7934> ホモ太

//<7935> ひなチン
<7935> ひなチン

//<7936> 秀樹
<7936> 秀樹

//<7937> 男子生徒
<7937> 男子生徒

//<7938> ？？
<7938> ？？

//<7939> 「はあぁぁー！？　わけがわからなすぎるぜっ！？」
<7939> 「はあぁぁー！？　わけがわからなすぎるぜっ！？」

//<7940> nothing
<7940> nothing

//<7941> nothing
<7941> nothing

//<7942> nothing
<7942> nothing

//<7943> nothing
<7943> nothing

//<7944> nothing
<7944> nothing

//<7945> 日向
<7945> 日向

//<7946> 男Ｂ
<7946> 男Ｂ

//<7947> エロエロ団総帥
<7947> エロエロ団総帥

//<7948> イケチン
<7948> イケチン

//<7949> ホモ太
<7949> ホモ太

//<7950> ひなチン
<7950> ひなチン

//<7951> 秀樹
<7951> 秀樹

//<7952> 男子生徒
<7952> 男子生徒

//<7953> ？？
<7953> ？？

//<7954> 「なんだこの、説教側が翻弄されている感は！？」
<7954> 「なんだこの、説教側が翻弄されている感は！？」

//<7955> 主審
<7955> 主審

//<7956> 「おい、そこのふたり！　いい加減再開するぞ！！」
<7956> 「おい、そこのふたり！　いい加減再開するぞ！！」

//<7957> nothing
<7957> nothing

//<7958> nothing
<7958> nothing

//<7959> nothing
<7959> nothing

//<7960> nothing
<7960> nothing

//<7961> nothing
<7961> nothing

//<7962> 日向
<7962> 日向

//<7963> 男Ｂ
<7963> 男Ｂ

//<7964> エロエロ団総帥
<7964> エロエロ団総帥

//<7965> イケチン
<7965> イケチン

//<7966> ホモ太
<7966> ホモ太

//<7967> ひなチン
<7967> ひなチン

//<7968> 秀樹
<7968> 秀樹

//<7969> 男子生徒
<7969> 男子生徒

//<7970> ？？
<7970> ？？

//<7971> 「え？　あ、はい！」
<7971> 「え？　あ、はい！」

//<7972> nothing
<7972> nothing

//<7973> nothing
<7973> nothing

//<7974> nothing
<7974> nothing

//<7975> nothing
<7975> nothing

//<7976> nothing
<7976> nothing

//<7977> 日向
<7977> 日向

//<7978> 男Ｂ
<7978> 男Ｂ

//<7979> エロエロ団総帥
<7979> エロエロ団総帥

//<7980> イケチン
<7980> イケチン

//<7981> ホモ太
<7981> ホモ太

//<7982> ひなチン
<7982> ひなチン

//<7983> 秀樹
<7983> 秀樹

//<7984> 男子生徒
<7984> 男子生徒

//<7985> ？？
<7985> ？？

//<7986> 「音無…」
<7986> 「音無…」

//<7987> 日向
<7987> 日向

//<7988> 男Ｂ
<7988> 男Ｂ

//<7989> エロエロ団総帥
<7989> エロエロ団総帥

//<7990> イケチン
<7990> イケチン

//<7991> ホモ太
<7991> ホモ太

//<7992> ひなチン
<7992> ひなチン

//<7993> 秀樹
<7993> 秀樹

//<7994> 男子生徒
<7994> 男子生徒

//<7995> ？？
<7995> ？？

//<7996> 「エロ侍…」
<7996> 「エロ侍…」

//<7997> 日向
<7997> 日向

//<7998> 男Ｂ
<7998> 男Ｂ

//<7999> エロエロ団総帥
<7999> エロエロ団総帥

//<8000> イケチン
<8000> イケチン

//<8001> ホモ太
<8001> ホモ太

//<8002> ひなチン
<8002> ひなチン

//<8003> 秀樹
<8003> 秀樹

//<8004> 男子生徒
<8004> 男子生徒

//<8005> ？？
<8005> ？？

//<8006> 「エロエロ団ナンバー１…」
<8006> 「エロエロ団ナンバー１…」

//<8007> 日向
<8007> 日向

//<8008> 男Ｂ
<8008> 男Ｂ

//<8009> エロエロ団総帥
<8009> エロエロ団総帥

//<8010> イケチン
<8010> イケチン

//<8011> ホモ太
<8011> ホモ太

//<8012> ひなチン
<8012> ひなチン

//<8013> 秀樹
<8013> 秀樹

//<8014> 男子生徒
<8014> 男子生徒

//<8015> ？？
<8015> ？？

//<8016> 「アメリカンエロドッグ…」
<8016> 「アメリカンエロドッグ…」

//<8017> 日向
<8017> 日向

//<8018> 男Ｂ
<8018> 男Ｂ

//<8019> エロエロ団総帥
<8019> エロエロ団総帥

//<8020> イケチン
<8020> イケチン

//<8021> ホモ太
<8021> ホモ太

//<8022> ひなチン
<8022> ひなチン

//<8023> 秀樹
<8023> 秀樹

//<8024> 男子生徒
<8024> 男子生徒

//<8025> ？？
<8025> ？？

//<8026> 「ただのエロ少年…」
<8026> 「ただのエロ少年…」

//<8027> 主審に返事した後、俺を睨み付ける。
<8027> 主審に返事した後、俺を睨み付ける。

//<8028> nothing
<8028> nothing

//<8029> nothing
<8029> nothing

//<8030> nothing
<8030> nothing

//<8031> nothing
<8031> nothing

//<8032> nothing
<8032> nothing

//<8033> 日向
<8033> 日向

//<8034> 男Ｂ
<8034> 男Ｂ

//<8035> エロエロ団総帥
<8035> エロエロ団総帥

//<8036> イケチン
<8036> イケチン

//<8037> ホモ太
<8037> ホモ太

//<8038> ひなチン
<8038> ひなチン

//<8039> 秀樹
<8039> 秀樹

//<8040> 男子生徒
